"ID","Player","Team","Position","RkOv","Status","Age","Score","%D","ADP","Ros","+/-"
"*06r99*","Raudy Reyes","ATL","SP","7966","FA","17","0","0","-","9%","0%"
"*06suf*","Ricardo Reyes","ATH","SP","7967","FA","17","0","0","-","0%","0%"
"*05af0*","Ripken Reyes","SD","2B,SS","7968","FA","28","0","0","-","0%","0%"
"*05yl6*","Samuel Reyes","(N/A)","OF","7969","FA","23","0","0","-","0%","0%"
"*02zm9*","Victor Reyes","(N/A)","OF","7970","FA","31","0","0","-","0%","0%"
"*06c1o*","Yeiker Reyes","COL","OF","7971","FA","20","0","0","-","1%","0%"
"*06umt*","Yokelvin Reyes","LAA","SP,RP","7972","FA","21","0","0","-","0%","0%"
"*06r54*","Emanuel Reyna","(N/A)","OF","7973","FA","18","0","0","-","0%","0%"
"*06vy6*","Elias Reyno","ATL","OF","7974","FA","17","0","0","-","0%","0%"
"*06rsu*","Cole Reynolds","CHC","RP","7975","FA","23","0","0","-","0%","0%"
"*06uw7*","Dario Reynoso","SF","2B,3B","7976","FA","20","0","0","-","1%","0%"
"*06r53*","Franniel Reynoso","WSH","SP","7977","FA","19","0","0","-","0%","0%"
"*06cqc*","Juan Reynoso","MIA","RP","7978","FA","21","0","0","-","0%","0%"
"*064n7*","Eric Reyzelman","NYY","RP","7979","FA","24","0","0","-","4%","0%"
"*05rf7*","John Rhodes","LAD","1B","7980","FA","25","0","0","-","2%","0%"
"*05y6p*","Sulivan Ribeiro","(N/A)","SP","7981","FA","22","0","0","-","0%","0%"
"*06r5j*","Ibrain Ricardo","(N/A)","2B","7982","FA","18","0","0","-","0%","0%"
"*06ibq*","Yandel Ricardo","KC","SS","7983","FA","19","0","0","-","8%","0%"
"*05yhb*","Jake Rice","ARI","RP","7984","FA","28","0","0","-","0%","0%"
"*06qoj*","Owen Rice","STL","SP","7985","FA","22","0","0","-","0%","0%"
"*072f0*","Jordan Rich","TOR","OF","7986","FA","18","0","0","-","0%","0%"
"*06qy5*","Kendy Richard","ATL","SP","7987","FA","21","0","0","-","0%","0%"
"*04azd*","Kevin Richards","(N/A)","1B","7988","FA","26","0","0","-","0%","0%"
"*04coa*","Trevor Richards","PHI","RP","7989","FA","32","0","0","-","2%","0%"
"*05r5r*","Alonzo Richardson","CLE","RP","7990","FA","23","0","0","-","0%","0%"
"*05m6b*","Grant Richardson","MIA","OF","7991","FA","26","0","0","-","0%","0%"
"*06yvu*","Grant Richardson","ATH","SP","7992","FA","22","0","0","-","1%","0%"
"*06qgv*","Riangelo Richardson","CIN","2B","7993","FA","18","0","0","-","0%","0%"
"*06hte*","Tre Richardson","STL","2B","7994","FA","24","0","0","-","0%","0%"
"*06s33*","Nick Richmond","BAL","RP","7995","FA","27","0","0","-","0%","0%"
"*065jf*","Caleb Ricketts","PHI","C","7996","FA","25","0","0","-","2%","0%"
"*06hok*","Barrett Riebock","(N/A)","OF","7997","FA","23","0","0","-","0%","0%"
"*06zh5*","Cal Riehl","SD","RP","7998","FA","22","0","0","-","0%","0%"
"*06f0r*","Justin Riemer","ATH","2B,3B","7999","FA","23","0","0","-","2%","0%"
"*0637i*","Dennys Riera","SF","3B","8000","FA","20","0","0","-","0%","0%"
"*06s9y*","Jose Riera","CLE","2B","8001","FA","17","0","0","-","1%","0%"
"*05un7*","Pedro Riera","MIL","SS","8002","FA","22","0","0","-","0%","0%"
"*06kkh*","Rustan Rigdon","(N/A)","SS","8003","FA","20","0","0","-","0%","0%"
"*060fx*","Roc Riggio","COL","2B","8004","FA","23","0","0","-","14%","0%"
"*05t6r*","Brayan Rijo","(N/A)","OF","8005","FA","22","0","0","-","0%","0%"
"*07262*","Juan Rijo","(N/A)","OF","8006","FA","17","0","0","-","6%","0%"
"*06z5d*","Leonard Rijo","MIL","SS","8007","FA","18","0","0","-","0%","0%"
"*04pr5*","Trey Riley","(N/A)","RP","8008","FA","27","0","0","-","0%","0%"
"*06qkw*","Will Riley","SEA","RP","8009","FA","23","0","0","-","1%","0%"
"*06qxz*","Alexander Rincon","BAL","OF","8010","FA","19","0","0","-","0%","0%"
"*066lf*","Bryan Rincon","PHI","SS","8011","FA","21","0","0","-","4%","0%"
"*06mil*","Hancel Rincon","STL","SP","8012","FA","23","0","0","-","2%","0%"
"*072hr*","Hansel Rincon","NYY","RP","8013","FA","23","0","0","-","0%","0%"
"*06aki*","Heriberto Rincon","NYM","OF","8014","FA","19","0","0","-","1%","0%"
"*051c4*","Logan Rinehart","BAL","RP","8015","FA","28","0","0","-","1%","0%"
"*06cmc*","Alberto Rios","LAA","C","8016","FA","23","0","0","-","2%","0%"
"*06rjh*","Alejandro Rios","ARI","C","8017","FA","20","0","0","-","0%","0%"
"*06rij*","Alvaro Rios","(N/A)","C","8018","FA","19","0","0","-","0%","0%"
"*03qlr*","Edwin Rios","(N/A)","3B","8019","FA","31","0","0","-","0%","0%"
"*06bl0*","Jesus Rios","(N/A)","RP","8020","FA","24","0","0","-","0%","0%"
"*06rhc*","Nestor Rios","MIA","C","8021","FA","21","0","0","-","0%","0%"
"*02bzl*","Yacksel Rios","CHC","RP","8022","FA","32","0","0","-","0%","0%"
"*06qop*","Brayden Risedorph","CHC","RP","8023","FA","22","0","0","-","0%","0%"
"*06z3t*","Braydon Risley","SF","SP,RP","8024","FA","20","0","0","-","0%","0%"
"*06qog*","Erik Ritchie","PHI","RP","8025","FA","22","0","0","-","0%","0%"
"*03dn2*","Jamie Ritchie","PIT","C","8026","FA","32","0","0","-","0%","0%"
"*06r7a*","Kollin Ritchie","(N/A)","OF","8027","FA","21","0","0","-","0%","0%"
"*0515g*","Luke Ritter","LAA","2B,3B,OF","8028","FA","28","0","0","-","1%","0%"
"*04pq6*","Alfonso Rivas","(N/A)","1B,OF","8029","FA","29","0","0","-","0%","0%"
"*05tij*","Gustavo Rivas","(N/A)","RP","8030","FA","22","0","0","-","0%","0%"
"*06qhb*","Harold Rivas","BOS","OF","8031","FA","17","0","0","-","5%","0%"
"*05ity*","Javier Rivas","PIT","3B,SS","8032","FA","23","0","0","-","2%","0%"
"*05iyh*","Jeremy Rivas","STL","2B,SS","8033","FA","22","0","0","-","1%","0%"
"*06ri5*","Kevin Rivas","CLE","1B","8034","FA","22","0","0","-","0%","0%"
"*06pg1*","Xavier Rivas","NYY","SP","8035","FA","23","0","0","-","2%","0%"
"*06ic4*","Yensi Rivas","NYM","3B","8036","FA","19","0","0","-","1%","0%"
"*06aks*","Yosneiker Rivas","SF","2B","8037","FA","20","0","0","-","1%","0%"
"*06r1m*","Alejandro Rivera","(N/A)","SP","8038","FA","19","0","0","-","0%","0%"
"*062l5*","Angel Rivera","(N/A)","C","8039","FA","22","0","0","-","0%","0%"
"*06ibx*","Belfi Rivera","ARI","OF","8040","FA","19","0","0","-","2%","0%"
"*04pq8*","Blake Rivera","(N/A)","SP,RP","8041","FA","28","0","0","-","0%","0%"
"*066qy*","Bryan Rivera","MIL","RP","8042","FA","20","0","0","-","0%","0%"
"*05y40*","Eduardo Rivera","BOS","SP","8043","FA","22","0","0","-","4%","0%"
"*03qvs*","Emmanuel Rivera","BAL","3B","8044","FA","29","0","0","-","2%","0%"
"*0513h*","Erik Rivera","BOS","RP","8045","FA","24","0","0","-","1%","0%"
"*061yo*","Javier Rivera","CIN","SP","8046","FA","26","0","0","-","1%","0%"
"*051gu*","Josh Rivera","TOR","SS","8047","FA","25","0","0","-","2%","0%"
"*04rhj*","Laz Rivera","(N/A)","SS","8048","FA","31","0","0","-","0%","0%"
"*06riw*","Miguel Rivera","BOS","C","8049","FA","18","0","0","-","0%","0%"
"*06bse*","Raudy Rivera","CLE","RP","8050","FA","20","0","0","-","0%","0%"
"*061oc*","Yaqui Rivera","BAL","RP","8051","FA","22","0","0","-","1%","0%"
"*06tl1*","Angel Rivero","TOR","SP","8052","FA","19","0","0","-","0%","0%"
"*06imv*","Eliezer Rivero","LAA","1B","8053","FA","20","0","0","-","0%","0%"
"*06ro4*","Eryks Rivero","MIL","OF","8054","FA","18","0","0","-","0%","0%"
"*06rlz*","Gabriel Rivero","HOU","RP","8055","FA","21","0","0","-","0%","0%"
"*06cee*","Jesus Rivero","(N/A)","SP,RP","8056","FA","22","0","0","-","0%","0%"
"*06aq8*","Jonathan Rivero","PIT","C","8057","FA","20","0","0","-","0%","0%"
"*06r4i*","Marwin Rivero","KC","UT","8058","FA","19","0","0","-","0%","0%"
"*06z5i*","Roy Rivero","KC","2B","8059","FA","17","0","0","-","0%","0%"
"*060nm*","Yoander Rivero","WSH","2B","8060","FA","24","0","0","-","0%","0%"
"*06l46*","Luis Rives","HOU","OF","8061","FA","21","0","0","-","1%","0%"
"*04q48*","Dalton Roach","(N/A)","RP","8062","FA","29","0","0","-","0%","0%"
"*06rj3*","Jhonanderson Robain","(N/A)","C","8063","FA","20","0","0","-","0%","0%"
"*05ui0*","Julio Robaina","(N/A)","SP","8064","FA","24","0","0","-","0%","0%"
"*04elv*","Josh Roberson","(N/A)","RP","8065","FA","29","0","0","-","0%","0%"
"*05gsk*","Robert Robertis","TOR","OF","8066","FA","23","0","0","-","0%","0%"
"*06mv3*","Kevin Roberts Jr.","(N/A)","OF","8067","FA","17","0","0","-","1%","0%"
"*0516c*","Austin Roberts","(N/A)","RP","8068","FA","27","0","0","-","0%","0%"
"*0657q*","Brett Roberts","(N/A)","SS","8069","FA","24","0","0","-","0%","0%"
"*05xov*","Caleb Roberts","ARI","OF","8070","FA","25","0","0","-","2%","0%"
"*04pv9*","Cody Roberts","(N/A)","C","8071","FA","29","0","0","-","0%","0%"
"*06gj8*","Cole Roberts","(N/A)","SS","8072","FA","25","0","0","-","0%","0%"
"*06qi3*","Kai Roberts","SD","OF","8073","FA","24","0","0","-","2%","0%"
"*04eik*","Max Roberts","CHW","RP","8074","FA","28","0","0","-","0%","0%"
"*06696*","Blake Robertson","TB","1B","8075","FA","24","0","0","-","1%","0%"
"*05wxz*","Michael Robertson","(N/A)","OF","8076","FA","24","0","0","-","0%","0%"
"*0515s*","Nick Robertson","LAD","SP,RP","8077","FA","27","0","0","-","2%","0%"
"*06zie*","Sam Robertson","NYM","3B,OF","8078","FA","21","0","0","-","0%","0%"
"*066lg*","Tyler Robertson","SD","OF","8079","FA","25","0","0","-","0%","0%"
"*04eue*","Cam Robinson","TB","RP","8080","FA","26","0","0","-","0%","0%"
"*06c8u*","Duce Robinson","(N/A)","OF","8081","FA","21","0","0","-","0%","0%"
"*041sm*","Errol Robinson","(N/A)","SS","8082","FA","31","0","0","-","0%","0%"
"*05u39*","Ethan Robinson","(N/A)","SP","8083","FA","21","0","0","-","0%","0%"
"*06hws*","Hayden Robinson","MIL","SP","8084","FA","20","0","0","-","2%","0%"
"*05yfc*","Kobe Robinson","SD","SP","8085","FA","24","0","0","-","0%","0%"
"*04g7l*","Kristian Robinson","ARI","OF","8086","FA","25","0","3","465.8","15%","0%"
"*06qgq*","Kyle Robinson","ATH","SP","8087","FA","22","0","0","-","1%","0%"
"*07037*","Shai Robinson","MIN","2B","8088","FA","21","0","0","-","0%","0%"
"*06mv8*","Kevin Robledo","MIA","C","8089","FA","19","0","0","-","0%","0%"
"*060o6*","Benony Robles","(N/A)","RP","8090","FA","25","0","0","-","0%","0%"
"*03yri*","Domingo Robles","ATH","SP,RP","8091","FA","27","0","0","-","1%","0%"
"*06r6w*","Jean Robles","WSH","SP","8092","FA","19","0","0","-","0%","0%"
"*06c3i*","Kay Robles","(N/A)","OF","8093","FA","20","0","0","-","0%","0%"
"*04pw8*","Sean Roby","(N/A)","3B","8094","FA","27","0","0","-","0%","0%"
"*05jqh*","Tekoah Roby","STL","SP","8095","FA","24","0","0","-","23%","0%"
"*06af4*","Carson Roccaforte","KC","OF","8096","FA","23","0","0","-","7%","0%"
"*06hgw*","Liam Rocha","(N/A)","SP","8097","FA","23","0","0","-","0%","0%"
"*06uxy*","Sam Rochard","MIN","RP","8098","FA","25","0","0","-","0%","0%"
"*06qjm*","Kyle Roche","LAA","RP","8099","FA","24","0","0","-","0%","0%"
"*065ux*","Dylan Rock","(N/A)","OF","8100","FA","27","0","0","-","0%","0%"
"*06dn4*","Brock Rodden","SEA","SS","8101","FA","25","0","0","-","3%","0%"
"*04emy*","Brody Rodning","(N/A)","RP","8102","FA","30","0","0","-","0%","0%"
"*066ov*","Victor Rodrigues","LAD","C","8103","FA","21","0","0","-","1%","0%"
"*064nu*","Adrian Rodriguez","ARI","SS","8104","FA","22","0","0","-","1%","0%"
"*06bbx*","Adrian Rodriguez","TEX","RP","8105","FA","24","0","0","-","0%","0%"
"*06roz*","Adrian Rodriguez","(N/A)","3B","8106","FA","19","0","0","-","1%","0%"
"*04pht*","Alberto Rodriguez","KC","OF","8107","FA","25","0","0","-","2%","0%"
"*06hh1*","Alejandro Rodriguez","(N/A)","C","8108","FA","26","0","0","-","0%","0%"
"*06v23*","Alex Rodriguez","TEX","OF","8109","FA","0","0","0","-","0%","0%"
"*06sun*","Alfredo Rodriguez","TB","C","8110","FA","20","0","0","-","0%","0%"
"*0669t*","Andy Rodriguez","TB","RP","8111","FA","23","0","0","-","0%","0%"
"*06mwf*","Andy Rodriguez","(N/A)","RP","8112","FA","27","0","0","-","0%","0%"
"*06man*","Aneuris Rodriguez","(N/A)","RP","8113","FA","21","0","0","-","0%","0%"
"*066q8*","Angel Rodriguez","(N/A)","OF","8114","FA","21","0","0","-","0%","0%"
"*06rke*","Angel Rodriguez","DET","C","8115","FA","19","0","0","-","0%","0%"
"*05gdt*","Anthony Rodriguez","(N/A)","SS","8116","FA","23","0","0","-","0%","0%"
"*05j97*","Carlos Rodriguez","SD","C","8118","FA","22","0","0","-","0%","0%"
"*05yf9*","Carlos Rodriguez","MIL","RP","8119","FA","24","0","1","462.9","11%","0%"
"*06nny*","Carlos Rodriguez","(N/A)","1B","8120","FA","22","0","0","-","0%","0%"
"*06rm1*","Carlos Rodriguez","DET","SP","8121","FA","19","0","0","-","0%","0%"
"*041rr*","Chris Rodriguez","(N/A)","SP,RP","8122","FA","27","0","0","-","1%","0%"
"*06ify*","Christian Rodriguez","(N/A)","SP","8123","FA","20","0","0","-","0%","0%"
"*06qhr*","Christian Rodriguez","NYM","RP","8124","FA","21","0","0","-","0%","0%"
"*06qus*","Christian Rodriguez","BAL","SP","8125","FA","24","0","0","-","0%","0%"
"*05yb6*","CJ Rodriguez","ATH","C","8117","FA","25","0","0","-","0%","0%"
"*06ps4*","Cris Rodriguez","DET","OF","8126","FA","18","0","0","-","36%","0%"
"*055c9*","Cristhian Rodriguez","(N/A)","3B","8127","FA","24","0","0","-","0%","0%"
"*06uo6*","Daniel Rodriguez","TEX","SS","8128","FA","17","0","0","-","0%","0%"
"*066r7*","Darwin Rodriguez","MIA","RP","8129","FA","21","0","0","-","0%","0%"
"*06v2j*","Darwin Rodriguez","KC","SP","8130","FA","22","0","0","-","0%","0%"
"*06hta*","David Rodriguez","ATL","RP","8131","FA","24","0","0","-","0%","0%"
"*05umz*","Dionys Rodriguez","(N/A)","RP","8132","FA","25","0","0","-","0%","0%"
"*05un8*","Eddy Rodriguez","PIT","1B,OF","8133","FA","22","0","0","-","1%","0%"
"*05y7z*","Edryn Rodriguez","(N/A)","2B","8134","FA","22","0","0","-","0%","0%"
"*06rib*","Elorky Rodriguez","TEX","OF","8135","FA","18","0","0","-","12%","0%"
"*05yg4*","Erian Rodriguez","CHC","SP","8136","FA","24","0","0","-","1%","0%"
"*06ahq*","Estarlin Rodriguez","(N/A)","RP","8137","FA","26","0","0","-","0%","0%"
"*06qyl*","Frank Rodriguez","LAD","C","8138","FA","24","0","0","-","0%","0%"
"*070d0*","Freddy Rodriguez","CHC","RP","8139","FA","21","0","0","-","0%","0%"
"*04qov*","Gabriel Rodriguez","(N/A)","SS","8140","FA","23","0","0","-","0%","0%"
"*060gk*","Gabriel Rodriguez","CHW","RP","8141","FA","23","0","0","-","0%","0%"
"*06jgx*","Gabriel Rodriguez","CLE","SS","8142","FA","18","0","0","-","5%","0%"
"*06rnv*","Gabriel Rodriguez","PIT","OF","8143","FA","18","0","0","-","1%","0%"
"*06fex*","Gerardo Rodriguez","BOS","C","8144","FA","20","0","0","-","1%","0%"
"*06v2i*","Geury Rodriguez","TEX","RP","8145","FA","21","0","0","-","0%","0%"
"*066nd*","Gustavo Rodriguez","ATH","RP","8146","FA","25","0","0","-","1%","0%"
"*066o8*","Jeremy Rodriguez","NYM","2B,3B,SS","8147","FA","19","0","0","-","7%","0%"
"*06msy*","Jesus Rodriguez","(N/A)","OF","8148","FA","19","0","0","-","0%","0%"
"*03ani*","Joely Rodriguez","(N/A)","RP","8149","FA","34","0","0","-","1%","0%"
"*06qe1*","Johan Rodriguez","CLE","SS","8150","FA","18","0","0","-","1%","0%"
"*06qzb*","Jorge Rodriguez","BOS","C","8151","FA","19","0","0","-","2%","0%"
"*05gcy*","Jose Rodriguez","PHI","2B","8152","FA","24","0","0","-","5%","0%"
"*06201*","Jose Rodriguez","(N/A)","OF","8153","FA","20","0","0","-","2%","0%"
"*06kwn*","Jose Rodriguez","LAD","RP","8154","FA","24","0","0","-","4%","0%"
"*06rjc*","Jose Rodriguez","ARI","C","8155","FA","18","0","0","-","0%","0%"
"*05tih*","Juan Rodriguez","TB","RP","8156","FA","24","0","0","-","0%","0%"
"*04awg*","Julio Rodriguez","KC","C","8157","FA","28","0","0","-","1%","0%"
"*06lfx*","Julio Rodriguez","HOU","RP","8158","FA","25","0","0","-","0%","0%"
"*062hl*","Justin Rodriguez","(N/A)","3B","8159","FA","21","0","0","-","0%","0%"
"*04mlm*","Keyber Rodriguez","TEX","3B","8160","FA","25","0","0","-","1%","0%"
"*06rly*","Leyvi Rodriguez","NYM","RP","8161","FA","19","0","0","-","0%","0%"
"*05wdm*","Lizandro Rodriguez","(N/A)","2B","8162","FA","23","0","0","-","1%","0%"
"*06l3k*","Louis Rodriguez","(N/A)","SP,RP","8163","FA","21","0","0","-","0%","0%"
"*04vso*","Luis Rodriguez","HOU","SP","8164","FA","26","0","0","-","0%","0%"
"*051wt*","Luis Rodriguez","(N/A)","OF","8165","FA","23","0","0","-","2%","0%"
"*05yih*","Luis Rodriguez","STL","C","8166","FA","21","0","0","-","1%","0%"
"*05zd5*","Luis Rodriguez","NYM","SP","8167","FA","23","0","0","-","1%","0%"
"*066na*","Luis Rodriguez","LAA","SS","8168","FA","21","0","0","-","0%","0%"
"*06r27*","Luis Rodriguez","(N/A)","SP","8169","FA","22","0","0","-","0%","0%"
"*06r4a*","Maikel Rodriguez","MIA","RP","8170","FA","19","0","0","-","0%","0%"
"*06rvx*","Maikol Rodriguez","SEA","OF","8171","FA","18","0","0","-","0%","0%"
"*06ayq*","Manuel Rodriguez","MIL","SP","8172","FA","20","0","0","-","7%","0%"
"*06z5k*","Maximo Rodriguez","SEA","RP","8173","FA","20","0","0","-","0%","0%"
"*06pqq*","Melvin Rodriguez","MIN","SP","8174","FA","19","0","0","-","1%","0%"
"*06hp4*","Michael Rodriguez","SF","SP","8175","FA","26","0","0","-","0%","0%"
"*05txv*","Miguel Rodriguez","MIN","SP","8176","FA","26","0","0","-","0%","0%"
"*06ftw*","Miguel Rodriguez","BAL","C","8177","FA","20","0","0","-","2%","0%"
"*06giz*","Miguel Rodriguez","PIT","OF","8178","FA","19","0","0","-","0%","0%"
"*0423k*","Nathanael Rodriguez","(N/A)","3B","8179","FA","30","0","0","-","0%","0%"
"*04azf*","Nerio Rodriguez","(N/A)","C","8180","FA","26","0","0","-","0%","0%"
"*06yy1*","Nick Rodriguez","LAA","2B","8181","FA","23","0","0","-","0%","0%"
"*066oq*","Orangel Rodriguez","(N/A)","1B","8182","FA","20","0","0","-","0%","0%"
"*04mkm*","Osiel Rodriguez","(N/A)","SP","8183","FA","24","0","0","-","2%","0%"
"*060g0*","Pedro Rodriguez","NYY","RP","8184","FA","23","0","0","-","0%","0%"
"*066qw*","Raimy Rodriguez","HOU","SP","8185","FA","20","0","0","-","1%","0%"
"*06mnp*","Rainiel Rodriguez","STL","C","8186","RDO","19","0","0","-","51%","+1%"
"*048ye*","Ramon Rodriguez","MIL","C","8187","FA","27","0","0","-","0%","0%"
"*05w9g*","Randy Rodriguez","SF","RP","8188","FA","26","0","2","462.8","33%","0%"
"*06hoc*","Raudi Rodriguez","LAA","OF","8189","FA","22","0","0","-","8%","0%"
"*03mnn*","Richard Rodriguez","(N/A)","RP","8190","FA","35","0","0","-","0%","0%"
"*05xzt*","Samuel Rodriguez","(N/A)","SS","8191","FA","22","0","0","-","0%","0%"
"*06mpz*","Tyler Rodriguez","MIL","OF","8192","FA","19","0","0","-","1%","0%"
"*06689*","Wilber Rodriguez","(N/A)","RP","8193","FA","26","0","0","-","0%","0%"
"*01srp*","Wilking Rodriguez","NYY","RP","8194","FA","35","0","0","-","0%","0%"
"*06hon*","Wilson Rodriguez","NYY","OF","8195","FA","21","0","0","-","1%","0%"
"*06cqp*","Wuilliams Rodriguez","BOS","RP","8196","FA","20","0","0","-","0%","0%"
"*06r2v*","Wuilliams Rodriguez","SEA","RP","8197","FA","21","0","0","-","0%","0%"
"*06kr5*","Yerlin Rodriguez","MIL","RP","8198","FA","23","0","0","-","0%","0%"
"*04qot*","Yerry Rodriguez","NYY","SP","8199","FA","28","0","0","-","1%","0%"
"*06rmw*","Yobal Rodriguez","CHW","SP","8200","FA","17","0","0","-","1%","0%"
"*066mq*","Yophery Rodriguez","BOS","OF","8201","FA","20","0","0","-","16%","0%"
"*06rt2*","Yordan Rodriguez","NYM","RP","8202","FA","18","0","0","-","2%","0%"
"*0408e*","Yorman Rodriguez","(N/A)","1B","8203","FA","28","0","0","-","0%","0%"
"*06hio*","Yovanny Rodriguez","NYM","C","8204","FA","19","0","0","-","8%","0%"
"*04pn0*","Cole Roederer","(N/A)","OF","8205","FA","26","0","0","-","1%","0%"
"*06zai*","Zach Rogacki","COL","C,OF","8206","FA","22","0","0","-","0%","0%"
"*05ali*","Anderson Rogers","BAL","SS","8207","FA","23","0","0","-","0%","0%"
"*0630c*","Dalton Rogers","BOS","SP","8208","FA","25","0","0","-","2%","0%"
"*06gjy*","Grant Rogers","TOR","SP","8209","FA","24","0","0","-","1%","0%"
"*05ybf*","Jack Rogers","WSH","OF","8210","FA","26","0","0","-","0%","0%"
"*06hne*","Johnathan Rogers","DET","RP","8211","FA","21","0","0","-","0%","0%"
"*03qpd*","Josh Rogers","(N/A)","RP","8212","FA","31","0","0","-","0%","0%"
"*06f13*","Si-Hwan Roh","(N/A)","3B","8213","FA","25","0","0","-","0%","0%"
"*062l3*","Anderdson Rojas","ARI","3B","8214","FA","21","0","0","-","1%","0%"
"*06tac*","Carlos Rojas","(N/A)","C","8215","FA","23","0","0","-","0%","0%"
"*06uxx*","Cesar Rojas","WSH","RP","8216","FA","23","0","0","-","0%","0%"
"*06ums*","Daniel Rojas","STL","OF","8217","FA","20","0","0","-","0%","0%"
"*06qzs*","Eduardo Rojas","LAD","C","8218","FA","18","0","0","-","1%","0%"
"*06dq4*","Eyeksson Rojas","WSH","2B","8219","FA","20","0","0","-","0%","0%"
"*06ic0*","Franklin Rojas","TOR","C","8220","FA","18","0","0","-","2%","0%"
"*06rhq*","Freider Rojas","MIL","C","8221","FA","20","0","0","-","0%","0%"
"*06c2y*","Gilberto Rojas","(N/A)","C","8222","FA","21","0","0","-","0%","0%"
"*06r4o*","Gio Rojas","(N/A)","SP","8223","FA","18","0","0","-","2%","0%"
"*061wh*","Jefferson Rojas","CHC","2B,SS","8224","TBD","20","0","0","-","33%","0%"
"*04lo8*","Jose Rojas","NYM","OF","8225","FA","32","0","0","-","1%","0%"
"*0633j*","Juan Rojas","BAL","SP,RP","8226","FA","21","0","0","-","1%","0%"
"*06s3s*","Juan Rojas","HOU","3B","8227","FA","18","0","0","-","0%","0%"
"*04l96*","Ronny Rojas","(N/A)","SS","8228","FA","24","0","0","-","1%","0%"
"*06rkj*","Samuel Rojas","(N/A)","C","8229","FA","23","0","0","-","0%","0%"
"*06uyb*","Santiago Rojas","MIN","RP","8230","FA","18","0","0","-","0%","0%"
"*06k83*","Sebastian Rojas","ATH","OF","8231","FA","18","0","0","-","0%","0%"
"*06mi9*","Shnaider Rojas","(N/A)","SP","8232","FA","19","0","0","-","0%","0%"
"*06c80*","Stiveen Rojas","(N/A)","SP","8233","FA","19","0","0","-","0%","0%"
"*05yin*","Yendry Rojas","(N/A)","SS","8234","FA","21","0","0","-","1%","0%"
"*06y00*","Yenrri Rojas","CHC","SP","8235","FA","22","0","0","-","0%","0%"
"*0680r*","Yondrei Rojas","TOR","RP","8236","FA","23","0","0","-","1%","0%"
"*06fww*","Chris Roller","(N/A)","OF","8237","FA","29","0","0","-","0%","0%"
"*04pqd*","Drew Rom","MIL","SP","8238","FA","26","0","0","-","4%","0%"
"*06ru2*","Angel Roman","(N/A)","SP,RP","8239","FA","22","0","0","-","0%","0%"
